,Timestamp,P_ATOM,M_ATOM,P_OSMO,M_OSMO,P_JUNO,M_JUNO,P_ROWAN,M_ROWAN,P_STARS,M_STARS,P_EVMOS,M_EVMOS,P_AKASH,M_AKASH,P_SECRET,M_SECRET,P_KAVA,M_KAVA,P_ETH,M_ETH,P_BTC,M_BTC,Date
598,1666814563240,12.20327680686704,3577633472.3437147,1.2679586917053303,595051826.383981,3.002123267994405,187466109.13795894,0.006385134154045368,15030574.415890183,0.04637999508612866,56868161.977413006,2.3422186849216047,775678153.7390046,0.25916416171825685,50140886.237957135,0.9026082380517503,166199084.21902576,1.5405363693401555,468783473.1178459,1561.506178463321,188216088905.44907,20733.499896357825,397942043562.81726,2022-10-26 20:02:43.240
599,1666818018375,12.20801477394542,3571284729.948481,1.2683337029539141,594886575.4621011,3.0126423105166453,187898761.39269248,0.006404587904338775,15066987.000704465,0.04669666865432162,57137279.91035974,2.359103680329005,782743024.1150994,0.258947279214837,50161680.49005165,0.9143212630213153,168518780.7843295,1.5282043150946316,466373305.155008,1552.5299317474496,187027877350.41934,20743.378107020082,398202878792.4233,2022-10-26 21:00:18.375
600,1666821675202,12.283998542790542,3588471113.1462426,1.2664462061850903,595294035.1769868,3.0095302804214707,188055146.05694497,0.006454808503224951,15203775.043999085,0.047106126301809596,57561563.59826718,2.349438294930677,779458532.6834946,0.2592331365863357,50113444.047180064,0.9121030506106298,167938716.95955828,1.537987081145057,466618037.4251981,1554.2218784682086,187213458734.71115,20735.73950706507,397953678710.19775,2022-10-26 22:01:15.202
601,1666825227120,12.280656664782386,3601096227.2751546,1.266525626359193,597486598.2318974,3.014219271169709,188882231.20859608,0.006430329179187501,15173114.640939847,0.047583684754524985,57819797.542288646,2.326198186693098,773909141.5272892,0.259023140404897,50119552.158844404,0.9091857214681455,167440372.14020056,1.534128995480942,466894498.01819694,1563.4862559552757,188781469100.8459,20771.826955711713,399088555186.1391,2022-10-26 23:00:27.120
602,1666828980371,12.293547600283318,3596953240.5811014,1.2671844670638375,596674397.615839,3.00532678277737,188259082.06398264,0.006441289395282579,15155574.636976466,0.047601956481536895,58526639.268222794,2.2789366028438875,756338331.6805835,0.2596848560228197,50205647.37125295,0.8975827939538275,165060629.73825112,1.542749412032752,469029418.0681979,1568.7475855708392,189173389239.5451,20774.247496426033,398674628646.93066,2022-10-27 00:03:00.371
603,1666832572187,12.391333426234226,3621935946.861302,1.2696225176985072,599426589.0829544,2.988999575710737,186911363.49550894,0.006476844126992259,15222108.768007582,0.047686143228882774,58554187.15216605,2.2205818955638703,753694880.9144,0.259625227206505,50244446.219025224,0.8994204793451257,165644761.95701972,1.5492732585162554,470890529.2568716,1559.3833821860485,187904547925.1973,20744.64372449598,398048599800.61194,2022-10-27 01:02:52.187
604,1666836015422,12.434577950171773,3635407372.1383834,1.2780207925645537,600487327.9507719,3.0218806593262117,188838524.2451458,0.006495366227710743,15286547.034511188,0.04791461084402376,59077527.702851504,2.1581128567399275,715747944.4482504,0.2588846509859496,50115575.2640415,0.8987683216307735,166033178.4269925,1.5476551950578048,471134319.8607473,1560.9503166961917,188042846708.8305,20730.52160079306,397911671061.0323,2022-10-27 02:00:15.422
605,1666839843465,12.540726956982057,3664524958.6366878,1.2777917443930324,602196495.5888078,3.022355838325442,189263225.910983,0.006570519786684618,15419178.355661107,0.04840761995803157,59233908.022952385,2.151443893522714,713217588.4133468,0.25965217955693204,50240023.810174994,0.8999896210921313,165587423.16533053,1.5381579408924606,468513786.3719597,1564.420477179365,188682415400.14084,20775.832461013237,398957752525.78186,2022-10-27 03:04:03.465
606,1666843448247,12.778500464342045,3732123204.6633306,1.287697407014301,607618704.5225011,3.0449877056459558,191180852.88161102,0.006578579887022638,15469751.128194408,0.04846306115872718,59529258.89042349,2.163158775401021,717201767.8184184,0.25990815523476346,50304839.10350746,0.9008149130160952,166216077.06741014,1.552994067724839,471251287.45404786,1554.463437445022,186974760265.57016,20741.61334021924,397848727507.7241,2022-10-27 04:04:08.247
607,1666846832863,12.781561951039459,3732567635.648957,1.291030001581924,608069079.6274503,3.0491566433995563,191098454.8776394,0.006607305041698935,15578859.995153617,0.04887660848379506,60180042.82051396,2.137327972586437,711526018.4391906,0.26044195509212753,50416474.01588843,0.9188237023229342,168906285.20169982,1.5497288211762468,470462901.3631701,1560.732538900665,187628102930.94534,20822.4053655581,399142198665.86816,2022-10-27 05:00:32.863
608,1666850547775,12.916302394603717,3763609277.642702,1.276064163977201,600928525.6248274,3.01085605788602,188393183.71637997,0.006630416312687472,15598217.439540418,0.049021070058468494,60229980.53826225,2.152715462071265,714876353.5261081,0.2605107876624916,50483923.77886641,0.9177003721210443,169108473.2560506,1.559287893649401,474290651.8836552,1566.5110386663416,188943572390.2846,20850.067442123476,400317664341.241,2022-10-27 06:02:27.775
609,1666854117623,12.964332010132033,3796305057.240752,1.2939070447023473,608196174.7902399,3.048336562646702,190893414.37718937,0.006593246127660376,15496863.554235958,0.04836163563229078,59358765.4079256,2.1909152495186017,729120088.2406259,0.262139304700871,50780719.93807748,0.9172898523371025,169346438.34032634,1.5590196820011304,473780152.97853726,1556.4097725399272,187503498365.1934,20732.188687989827,397784542726.65735,2022-10-27 07:01:57.623
