,Timestamp,P_ATOM,M_ATOM,P_OSMO,M_OSMO,P_JUNO,M_JUNO,P_ROWAN,M_ROWAN,P_STARS,M_STARS,P_EVMOS,M_EVMOS,P_AKASH,M_AKASH,P_SECRET,M_SECRET,P_KAVA,M_KAVA,P_ETH,M_ETH,P_BTC,M_BTC,Date
0,1656658897811,7.427145598547279,2173080038.866715,0.7701117429520157,313828538.1043439,2.4633119489975015,133062382.19910984,0.006240695692775636,10150467.031578464,0.020084050502204315,19865177.408892296,1.9887496433110445,400474844.66362256,0.23429814807544894,38616384.61961581,0.8898279181245424,155812664.60628352,1.7624748991850645,384645286.40905637,1053.818626361444,125996203445.13121,19431.804247483444,370626776079.81506,2022-07-01 07:01:37.811
1,1656662552513,7.567206376875958,2214059884.700587,0.77987872245941,316818939.22874403,2.489526282972712,134706140.12878606,0.006295955695846172,10239116.006607965,0.02042042708364594,20209791.11193669,2.026549152026577,411407229.2012631,0.23462040882175977,38666409.19492811,0.911812754952384,159166942.45630682,1.7894170827407114,391235017.70111716,1067.2034355687354,127539095755.91304,19613.917491215987,373041384209.4797,2022-07-01 08:02:32.513
2,1656666088735,7.501954042661265,2197580241.8709545,0.7741064852592308,314307365.20260984,2.4729233479852724,133497181.73235478,0.006287325438754176,10223873.177043274,0.02030637877140745,20088470.051713634,2.087343186880061,424341342.85453385,0.23433555854270577,38724246.08845016,0.9112439035164411,159381902.47209573,1.7940561994999522,392805910.2007389,1070.2944868743716,128211710682.05016,19536.113947916765,372790802801.75867,2022-07-01 09:01:28.735
3,1656669748095,7.469775348646761,2191105169.669264,0.7701949878749967,312695439.17038393,2.466479798138752,133287403.13846901,0.006265552012231395,10198032.318789504,0.020250545691442263,20069137.632979076,2.030713757839807,413699042.7678991,0.2352879024284713,38897359.08959446,0.9052937372187143,158344300.17142886,1.7755753002053407,388403005.67112666,1065.7750628615734,127612809226.18846,19440.66636073116,371670970918.5973,2022-07-01 10:02:28.095
4,1656673240585,7.244262197381286,2144697686.3099446,0.7551250639961953,306820772.62282586,2.4109187491658406,131026042.5660455,0.006157657930057641,10108056.764952013,0.019677429804582775,19468664.52137172,1.9589549318822206,400103831.6644676,0.23148299083702062,38623972.074734606,0.8938012794880402,156384553.4588638,1.7386331806256075,383525571.7274513,1044.08094765643,125946676670.32808,19114.953339268635,367527803067.1378,2022-07-01 11:00:40.585
5,1656676924825,7.321378078618161,2140106548.1464498,0.7623488942210471,309246734.0804828,2.432543101846114,131236798.79909247,0.0062005414423501656,10058967.213631742,0.019909879895942274,19683226.992849536,1.9561127908523348,396177836.09681344,0.23127440862989487,38265730.92200461,0.8974676149092313,156723760.37594837,1.7634469682836387,384661638.96739537,1048.5207019920358,125113865744.43001,19192.634279565544,365973090386.7528,2022-07-01 12:02:04.825
6,1656680550758,7.288073000084853,2145430312.3882911,0.7617576292423816,309640621.43916726,2.4399664125030616,131816103.27712253,0.006237757234847182,10164455.035534468,0.019901363347064768,19702167.66168442,1.9915227186568567,405384236.42463785,0.23165548068150943,38307142.990581244,0.897665593876252,157262587.80401888,1.7561888536907244,385305056.3512517,1050.7887878384304,125879773000.48189,19291.927077286226,368609414515.9209,2022-07-01 13:02:30.758
7,1656684176880,7.723439102179402,2237667859.41575,0.7782367807835634,316128470.3185308,2.5164297425622006,136032613.55609593,0.006401563098433176,10420872.245992286,0.020571204862368027,20356649.921958417,2.0370724883278433,414754523.7458463,0.23704380494853242,38903114.632007465,0.9129313558557504,159715774.8167393,1.7931700181533163,391103066.69763577,1066.5363222368503,127865859206.54648,19530.060214519537,374309063944.7972,2022-07-01 14:02:56.880
8,1656687786147,7.6524599294059685,2239003894.588003,0.7877773199812129,317772449.2412939,2.4858843824495462,134281145.04623973,0.006377581449182969,10363256.89313394,0.020722627894561006,20358607.857649673,2.042735191368573,415272869.19080114,0.23514565516393568,38878853.3220477,0.9109127345891829,159151161.38706234,1.7765452209730697,388734708.7728631,1056.4994336455586,126263883936.52815,19421.014211660477,370598221542.6093,2022-07-01 15:03:06.147
9,1656691295053,7.772483691664795,2276021130.320544,0.7908763910455648,321105702.7466565,2.5293891535743733,136721899.4453923,0.006425584085858591,10435280.759403775,0.020926049201520233,20710327.897438332,2.072345660109594,422790364.4753926,0.23816481572038203,39299379.70945097,0.9131993806547912,159770516.08145142,1.7885103215365394,391398721.9495381,1059.5899699073543,126559588714.91646,19332.699665420703,369999719246.26465,2022-07-01 16:01:35.053
10,1656694926476,8.033784056187425,2347786064.4197598,0.8094447245481705,328538172.90441483,2.6111760715235404,140380449.5950702,0.0065347682161156755,10617342.351735795,0.02158454377497355,21357489.032824457,2.069220830187623,419865003.7950135,0.24048946944641786,39765246.639653064,0.9194096048308806,160864858.94548464,1.7973626796729028,391729286.32840914,1069.157676543907,127679473580.41542,19411.848001517377,370285149137.0231,2022-07-01 17:02:06.476
11,1656698508036,8.046989024468784,2359869248.011555,0.81090680417537,329693584.07727027,2.598539577644927,140483980.68005365,0.006550695485419841,10691436.887134204,0.021603389732221562,21383205.425550334,2.150206992606021,431116685.9959159,0.24181618975882088,39975350.394151345,0.927738282023386,162320513.63450474,1.8047184288039184,395782905.62427706,1074.1911221720975,128493139270.3872,19477.764077832464,371544219354.8468,2022-07-01 18:01:48.036
12,1656702165561,8.121277177397124,2375719468.363069,0.8122496265333431,329879199.7654458,2.6078281197870106,141559167.63512456,0.006560663771355585,10672449.120203888,0.021732484427536027,21497543.975493312,2.257631107015979,462082138.2668987,0.24308563313620227,40178114.12909053,0.9232628168991676,161597923.65343103,1.8105214395621323,396352339.58888507,1071.8705920352063,128048881552.67491,19446.63159566054,371070196917.809,2022-07-01 19:02:45.561
13,1656705787297,8.159794737172279,2388919609.8998704,0.8160122467845377,330801214.54492605,2.614388837633763,141333847.2649141,0.006565750530629544,10686969.82011933,0.02167932428659532,21459946.030583687,2.141057217927652,433367510.1983991,0.2441130214043432,40346702.953826055,0.9257837208126055,161781368.9420083,1.8127607537957595,396114454.6302071,1063.0538501173735,127074105122.07988,19368.022859491117,369225353259.53485,2022-07-01 20:03:07.297
14,1656709263111,8.332885335136176,2426199461.205749,0.8273916694725674,336379406.9365832,2.665838357011632,143943619.39048377,0.006594322097951908,10783638.78580078,0.021997991931540888,21774692.62650531,2.154979896007806,438112211.90840137,0.24616980828775806,40537585.86109213,0.9310626706218292,162909431.53896502,1.8396838629049275,403499461.49115723,1077.0815025346174,129048137126.94218,19509.698246013148,372006058150.87006,2022-07-01 21:01:03.111
15,1656712810070,8.163803197139154,2389442296.204924,0.8154112372103093,331644636.0190014,2.6307532950316364,142184995.31156293,0.006587265691151792,10738345.884691587,0.0216223542885412,21409780.053076655,2.1353413082288637,434923487.19143057,0.24523410727299394,40387817.05244527,0.9304071493767125,162813897.888504,1.8106103222230314,396510855.93064505,1070.8042965366603,127962422749.07677,19432.5476006028,370909556788.4286,2022-07-01 22:00:10.070
16,1656716535735,8.122363773652827,2389037357.229541,0.8087953592987255,328825016.09359616,2.605188211053443,141234713.6814139,0.006569868888150738,10730655.582966905,0.021471082797343548,21324398.348212387,2.08801169198279,425602792.6721142,0.24003559741028985,39713676.01994645,0.9245528963568838,161805692.84320837,1.8140170252764671,400120918.6787614,1065.1912625866742,127764652940.02144,19371.18451666663,369652914339.0639,2022-07-01 23:02:15.735
